date,open,high,low,close,avgPrice,volume,money,trans_num,possitive_buy_large_vol,possitive_sell_large_vol,possitive_buy_main_vol,possitive_sell_main_vol,possitive_buy_middle_vol,possitive_sell_middle_vol
2023-01-05 ,403.48,,402.9,403.0,,,62914382.75,602.0,19400.0,46961.0,,,9100.0,11700.0
2023-01-05 ,402.99,403.0,402.78,402.9,402.928545,,36827669.0,419.0,10700.0,11000.0,18000.0,13900.0,11900.0,9500.0
2023-01-05 ,402.88,403.84,402.88,403.75,403.184461,75100.0,,397.0,8800.0,5300.0,9200.0,16600.0,9600.0,9700.0
2023-01-05 ,403.75,403.75,403.17,403.74,403.62284,197600.0,79755873.12,899.0,24000.0,61900.0,21100.0,42400.0,14300.0,29600.0
2023-01-05 ,403.74,404.54,403.74,404.54,403.989628,149765.0,60503506.63,675.0,16800.0,20100.0,21700.0,26100.0,7900.0,17300.0
2023-01-05 ,404.54,404.99,404.0,404.0,404.644773,,35689669.0,512.0,6400.0,9600.0,7500.0,13300.0,10600.0,16400.0
2023-01-05 ,404.07,404.48,403.03,403.04,403.897795,113400.0,45802010.0,465.0,35700.0,10700.0,,16200.0,10300.0,16100.0
2023-01-05 ,403.4,403.4,403.05,,403.215367,44900.0,18104370.0,256.0,,1900.0,5900.0,9700.0,8600.0,8700.0
2023-01-05 ,,403.9,403.14,403.9,403.70741,64100.0,25877645.0,349.0,5100.0,1500.0,8000.0,,6900.0,15700.0
2023-01-05 ,404.38,404.48,404.38,404.44,404.423436,78000.0,31545028.0,402.0,,14400.0,12600.0,7900.0,15800.0,
2023-01-05 ,404.43,404.43,403.81,403.81,404.237322,68700.0,27771104.0,,7200.0,8600.0,11600.0,10000.0,12100.0,10800.0
2023-01-05 ,403.9,,403.76,403.78,403.802724,55591.0,22447797.25,301.0,9609.0,5000.0,7109.0,13100.0,7400.0,11500.0
2023-01-05 ,403.77,404.4,403.76,404.33,403.94716,89100.0,35991692.0,449.0,2900.0,17100.0,14300.0,14400.0,8209.0,17676.0
2023-01-05 ,404.41,404.5,404.07,404.07,,122200.0,49416071.65,575.0,4200.0,18000.0,31915.0,18300.0,17530.0,12870.0
2023-01-05 ,403.88,,403.74,403.74,403.867159,63700.0,25726338.0,303.0,12100.0,2000.0,12100.0,6700.0,,6900.0
2023-01-05 ,403.79,404.04,403.6,403.97,403.817091,79400.0,32063077.0,390.0,18000.0,3600.0,6500.0,18400.0,10200.0,16200.0
2023-01-05 ,404.0,404.0,403.97,403.99,403.998403,44559.0,18001764.82,245.0,3600.0,,,,2700.0,8100.0
2023-01-05 ,403.99,404.01,403.76,403.85,403.982088,49341.0,19932880.18,,17600.0,,6200.0,4300.0,7700.0,6600.0
2023-01-05 ,403.86,403.86,402.86,402.86,403.419121,95600.0,38566868.0,376.0,33000.0,,,6400.0,9400.0,8500.0
2023-01-05 ,402.89,,,,402.77622,29100.0,11720788.0,178.0,,,10400.0,4800.0,5700.0,3400.0
2023-01-05 ,402.72,402.72,402.4,402.4,402.554355,38000.0,15297065.5,,1300.0,,8200.0,6500.0,5700.0,9000.0
2023-01-05 ,402.47,402.47,401.93,401.97,402.180812,57900.0,23286269.0,314.0,6900.0,,8100.0,10500.0,7300.0,10900.0
2023-01-05 ,401.94,401.94,401.78,401.78,401.867943,41800.0,16798080.0,228.0,,4800.0,11000.0,14100.0,4500.0,11100.0
2023-01-05 ,401.81,,401.2,401.2,401.643597,72000.0,28918339.0,349.0,1300.0,10400.0,9600.0,10800.0,5800.0,10000.0
2023-01-05 ,401.28,401.38,401.14,401.18,401.228202,88300.0,35428450.2,426.0,20700.0,7800.0,9991.0,18000.0,6100.0,12009.0
2023-01-05 ,401.31,401.66,401.1,,401.234758,,25020197.06,330.0,18700.0,1600.0,9100.0,12900.0,5700.0,8200.0
2023-01-05 ,401.64,401.66,401.35,401.4,401.554597,40900.0,16423583.0,210.0,3200.0,2200.0,,3400.0,6800.0,3600.0
2023-01-05 ,401.38,401.6,401.38,401.6,,41100.0,16498334.0,,,,2100.0,11700.0,4700.0,6500.0
2023-01-05 ,401.6,401.63,401.57,401.6,401.597901,36200.0,14537844.0,221.0,2700.0,1300.0,11900.0,5700.0,2300.0,5500.0
2023-01-05 ,401.6,401.6,401.39,401.45,401.512742,51126.0,20527740.44,233.0,11800.0,5000.0,8800.0,,6700.0,5600.0
2023-01-05 ,401.45,401.45,401.25,401.29,401.356691,27500.0,,165.0,4400.0,,7400.0,2200.0,4800.0,2800.0
2023-01-05 ,401.25,401.29,401.23,401.23,401.255236,27500.0,11034519.0,,1300.0,,6300.0,3300.0,2100.0,3700.0
2023-01-05 ,401.24,401.25,401.21,401.22,401.219775,,24995992.0,287.0,20000.0,3800.0,9400.0,,5400.0,
2023-01-05 ,401.21,401.22,401.0,401.02,,61300.0,24589843.0,299.0,12900.0,3100.0,9300.0,12000.0,,8900.0
2023-01-05 ,401.04,401.12,,401.12,401.082764,35100.0,14078005.0,191.0,5500.0,2100.0,4600.0,6300.0,2100.0,6500.0
2023-01-05 ,,401.21,,401.2,,44900.0,18013884.0,210.0,5100.0,9000.0,7500.0,7200.0,1500.0,
2023-01-05 ,401.19,401.21,401.18,401.2,401.198586,38900.0,,180.0,2800.0,6300.0,,7000.0,2500.0,6000.0
2023-01-05 ,401.2,401.41,401.19,,401.259061,51100.0,20504338.0,,,13200.0,7100.0,8700.0,800.0,11300.0
2023-01-05 ,401.45,401.7,401.41,401.7,401.529283,29300.0,11764808.0,176.0,1600.0,,1100.0,8800.0,1000.0,6436.0
2023-01-05 ,401.7,401.93,401.7,401.93,401.802958,31236.0,12550717.2,189.0,3400.0,,4400.0,5500.0,,6536.0
2023-01-05 ,401.9,,401.9,401.99,401.972069,37700.0,15154347.0,251.0,4400.0,2000.0,10700.0,8900.0,5600.0,8900.0
2023-01-05 ,401.86,402.0,401.81,401.81,401.877826,48300.0,19410699.0,255.0,1300.0,,,,5100.0,5800.0
2023-01-05 ,401.81,402.01,401.81,402.01,,42700.0,,221.0,4700.0,7500.0,4000.0,8600.0,2800.0,11800.0
2023-01-05 ,402.0,402.19,402.0,,402.139262,27100.0,10897974.0,157.0,2900.0,1500.0,,6300.0,3000.0,8100.0
2023-01-05 ,402.17,402.17,,402.15,402.150922,35800.0,14397003.0,203.0,6500.0,,6200.0,4800.0,1600.0,7600.0
2023-01-05 ,402.18,402.19,402.16,402.19,402.185178,25300.0,10175285.0,140.0,6000.0,1500.0,3500.0,3600.0,3400.0,5900.0
2023-01-05 ,402.19,402.3,402.19,402.3,402.255694,36000.0,14481205.0,211.0,3100.0,1300.0,9200.0,3200.0,4900.0,
2023-01-05 ,402.32,402.34,402.3,402.3,402.308872,39000.0,15690046.0,201.0,6800.0,,9900.0,4000.0,,8400.0
2023-01-05 ,402.3,402.31,402.01,402.06,,37300.0,15002345.0,200.0,7100.0,,12600.0,1300.0,3800.0,5300.0
2023-01-05 ,402.01,402.03,402.0,402.0,402.02083,28900.0,11618402.0,151.0,8300.0,,7200.0,4200.0,3800.0,2400.0
2023-01-05 ,402.0,402.01,,401.94,,26500.0,10652723.0,153.0,4200.0,1700.0,5700.0,,3100.0,1700.0
2023-01-05 ,401.88,401.91,401.8,401.8,401.875299,33400.0,13422635.0,138.0,,,6200.0,4600.0,3700.0,1800.0
2023-01-05 ,401.84,401.84,401.66,401.67,401.747778,28800.0,11570336.0,138.0,,1300.0,5000.0,3500.0,1300.0,2800.0
2023-01-05 ,401.7,401.7,401.65,401.65,401.66186,28500.0,,181.0,6600.0,,8800.0,1400.0,5000.0,1800.0
2023-01-05 ,401.62,401.65,401.61,401.65,401.635462,36800.0,14780185.0,182.0,,,7300.0,8000.0,3600.0,
2023-01-05 ,401.64,401.8,401.64,401.8,401.716369,55900.0,22455945.0,246.0,6200.0,1500.0,5100.0,15300.0,4900.0,7400.0
2023-01-05 ,,402.0,,401.95,,,15231779.0,200.0,6700.0,3300.0,3700.0,4300.0,,6400.0
2023-01-05 ,401.96,402.01,401.96,402.01,401.992031,38900.0,15637490.0,193.0,5000.0,4200.0,3300.0,6500.0,,7900.0
2023-01-05 ,402.01,402.17,402.0,402.16,402.07386,28500.0,11459105.0,182.0,3100.0,,1100.0,4900.0,2700.0,6600.0
2023-01-05 ,402.26,402.43,402.2,402.43,402.302934,37490.0,15082337.0,215.0,,6100.0,2100.0,6100.0,2000.0,7600.0
2023-01-05 ,402.44,402.61,402.4,402.55,,50300.0,20246320.0,278.0,7200.0,2000.0,,5700.0,5700.0,7200.0
2023-01-05 ,,,402.55,402.8,402.720579,43200.0,17397529.0,227.0,3600.0,,8900.0,6900.0,4600.0,7800.0
2023-01-05 ,402.8,403.01,402.8,403.01,,59800.0,24094762.0,348.0,4200.0,2000.0,6000.0,12000.0,6700.0,12300.0
2023-01-05 ,403.01,,,402.99,403.072908,89400.0,36034718.0,388.0,46500.0,,8600.0,7300.0,8600.0,9800.0
2023-01-05 ,402.84,402.99,402.62,402.63,402.701719,44200.0,17799416.0,216.0,7100.0,,,8300.0,4900.0,5300.0
2023-01-05 ,402.69,,402.63,403.0,402.852542,47200.0,19014640.0,266.0,3800.0,8900.0,5300.0,6400.0,6300.0,7300.0
2023-01-05 ,402.95,403.0,402.62,402.63,402.795022,45400.0,18286894.0,258.0,10000.0,2000.0,11400.0,3500.0,3100.0,3200.0
2023-01-05 ,402.64,402.95,402.63,402.95,402.828633,53400.0,21511049.0,303.0,4600.0,,9400.0,10100.0,4300.0,6700.0
2023-01-05 ,402.97,,402.91,402.98,402.965601,39100.0,15755955.0,242.0,8800.0,1500.0,5000.0,8400.0,5200.0,6000.0
2023-01-05 ,402.97,403.25,402.94,403.25,403.025882,73100.0,29461192.0,374.0,,15800.0,8200.0,8600.0,4700.0,6600.0
2023-01-05 ,403.3,403.6,403.25,403.6,403.391422,68378.0,27583098.64,,4600.0,18478.0,4600.0,9200.0,3300.0,
2023-01-05 ,403.58,403.8,403.58,403.8,403.67402,40300.0,16268063.0,264.0,1300.0,2000.0,3800.0,,4600.0,
2023-01-05 ,403.8,403.99,403.8,403.99,403.947408,,27145265.82,363.0,3000.0,10000.0,11700.0,16159.0,5741.0,8300.0
2023-01-05 ,403.99,404.1,403.98,404.0,404.021406,75159.0,30365844.87,436.0,10941.0,3600.0,8800.0,13400.0,6300.0,12700.0
2023-01-05 ,403.99,404.0,403.98,403.98,403.995422,55600.0,22462145.46,300.0,18346.0,3300.0,13500.0,7300.0,8300.0,9754.0
2023-01-05 ,403.98,403.98,403.64,403.8,403.77147,66000.0,26648917.0,292.0,2700.0,4600.0,11500.0,,8900.0,6900.0
2023-01-05 ,403.75,403.9,403.68,403.78,403.802579,50400.0,20351650.0,240.0,,11900.0,6400.0,6500.0,5500.0,6300.0
2023-01-05 ,403.75,404.0,403.75,404.0,403.858515,56454.0,22799428.58,333.0,,4800.0,5446.0,16600.0,4000.0,10800.0
2023-01-05 ,403.95,404.54,403.95,404.54,404.281404,81671.0,33018066.55,478.0,5200.0,,8700.0,11600.0,4600.0,16200.0
2023-01-05 ,404.58,404.88,404.58,,404.778154,113200.0,45820887.0,470.0,24900.0,16000.0,19000.0,10400.0,8600.0,7000.0
2023-01-05 ,404.69,404.92,404.67,404.87,404.796139,,46025321.0,360.0,15400.0,32600.0,14200.0,7000.0,,
2023-01-05 ,404.88,405.2,404.83,405.15,404.986485,258080.0,104518912.0,1176.0,12120.0,69400.0,,44300.0,7000.0,43700.0
2023-01-05 ,405.2,405.49,405.2,405.4,405.343967,113686.0,46081934.18,456.0,,11700.0,10000.0,11282.0,,
2023-01-05 ,405.39,405.39,405.2,405.2,405.374416,83100.0,33686614.0,393.0,15600.0,12600.0,18000.0,7300.0,7700.0,9200.0
2023-01-05 ,,405.29,405.2,405.22,405.220036,83900.0,33997961.0,369.0,48100.0,,17500.0,13900.0,9600.0,7500.0
2023-01-05 ,405.23,405.25,405.21,405.22,405.226881,100236.0,40618321.68,495.0,21000.0,6000.0,22100.0,17300.0,14800.0,10300.0
2023-01-05 ,405.26,405.29,405.22,405.29,405.240492,85595.0,34686559.9,446.0,8700.0,11100.0,9500.0,,11500.0,8100.0
2023-01-05 ,405.28,405.43,405.28,405.43,405.32644,82080.0,33269194.2,454.0,8400.0,11900.0,6620.0,,,10500.0
2023-01-05 ,405.47,,405.43,405.64,,111308.0,45137489.36,616.0,7692.0,20300.0,7800.0,22100.0,7900.0,15500.0
2023-01-05 ,405.63,405.98,405.63,405.98,405.822972,114400.0,46426148.0,,2200.0,10800.0,8700.0,22700.0,6600.0,21800.0
2023-01-05 ,405.99,406.66,405.96,406.65,406.11136,182300.0,74034101.0,1003.0,6300.0,22100.0,14900.0,24400.0,7100.0,27900.0
2023-01-05 ,,407.66,406.65,407.11,406.996817,168700.0,68660363.0,944.0,24200.0,14900.0,29200.0,22600.0,7600.0,
2023-01-05 ,407.53,408.33,407.53,408.22,407.897113,,79337620.0,1160.0,,,22000.0,24104.0,11300.0,31500.0
2023-01-05 ,,408.5,407.67,407.81,407.920641,307802.0,125558789.12,1316.0,106500.0,45400.0,36400.0,29900.0,24002.0,19900.0
2023-01-05 ,407.84,408.0,407.82,,407.908262,161909.0,66044018.82,854.0,32600.0,31100.0,22700.0,15500.0,11664.0,
2023-01-05 ,,408.8,408.02,408.69,408.394337,122063.0,49849838.0,720.0,24263.0,8300.0,14900.0,12100.0,14600.0,12900.0
2023-01-05 ,408.73,409.02,408.73,409.0,408.899187,168522.0,68908508.74,837.0,14800.0,32500.0,33320.0,21200.0,13900.0,
2023-01-05 ,,409.6,409.03,409.26,409.331181,171900.0,70364030.0,826.0,44500.0,17700.0,30000.0,,13100.0,18700.0
2023-01-05 ,409.33,409.95,409.33,409.91,409.643636,174202.0,71360740.7,844.0,36600.0,,20100.0,,,15900.0
2023-01-05 ,409.95,410.0,409.62,409.99,409.953849,385900.0,158201190.28,1583.0,28400.0,96500.0,,87243.0,16600.0,42600.0
2023-01-05 ,409.98,410.17,409.97,409.98,,253926.0,104108646.14,967.0,,55652.0,23374.0,27400.0,21200.0,
2023-01-05 ,409.97,409.97,408.88,409.0,409.562344,149174.0,61096053.16,837.0,17400.0,12600.0,,18500.0,14900.0,12426.0
2023-01-05 ,408.9,408.96,,408.1,408.61135,117000.0,47807528.0,583.0,4700.0,12400.0,19700.0,11600.0,16100.0,10600.0
2023-01-05 ,,408.24,,,408.177095,153540.0,62671511.2,680.0,11600.0,54900.0,,23700.0,11100.0,9540.0
2023-01-05 ,408.23,409.0,408.15,409.0,408.521733,152836.0,62436827.52,627.0,16736.0,,17900.0,13200.0,18254.0,10246.0
2023-01-05 ,408.99,409.83,408.99,409.83,409.507508,95046.0,38922050.62,530.0,12700.0,20200.0,9000.0,10800.0,10300.0,6300.0
2023-01-05 ,409.85,409.99,409.85,409.97,409.931711,124918.0,,712.0,9400.0,31100.0,,12100.0,19900.0,
2023-01-05 ,409.97,409.97,409.8,409.81,409.894283,101900.0,41768227.46,,6700.0,25700.0,6900.0,14600.0,7500.0,
2023-01-05 ,409.8,409.8,408.8,,,87500.0,,404.0,11700.0,6200.0,6800.0,8900.0,7100.0,7600.0
2023-01-05 ,408.84,408.88,408.76,408.76,408.840108,74000.0,,405.0,3100.0,,7500.0,11000.0,,9200.0
2023-01-05 ,408.71,408.74,408.49,408.5,408.636373,46600.0,19042455.0,261.0,,2100.0,7300.0,,4300.0,7000.0
2023-01-05 ,408.45,408.48,408.07,408.11,408.382336,65400.0,,405.0,1500.0,4800.0,7400.0,17300.0,4000.0,9700.0
2023-01-05 ,408.14,408.14,407.82,407.82,407.989154,68760.0,28053334.2,380.0,5300.0,1500.0,,15700.0,5800.0,6300.0
2023-01-05 ,407.9,407.94,,407.02,407.587001,126600.0,51600514.36,499.0,29700.0,8400.0,8800.0,11200.0,8400.0,8300.0
2023-01-05 ,407.08,407.5,407.02,407.5,407.142371,,,379.0,17600.0,33300.0,8200.0,9600.0,4556.0,8600.0
2023-01-05 ,407.47,407.6,407.47,407.59,407.60677,68200.0,27798781.7,383.0,13200.0,6427.0,4000.0,19700.0,2900.0,15300.0
2023-01-05 ,407.6,408.01,407.55,407.6,407.764774,80900.0,32988170.23,395.0,32300.0,2400.0,10300.0,5700.0,8400.0,5700.0
2023-01-05 ,407.5,407.7,,407.7,407.568181,,47624342.0,426.0,21300.0,,4800.0,9900.0,3200.0,5600.0
2023-01-05 ,407.7,407.72,407.6,407.68,407.675375,57704.0,23524499.84,390.0,,3500.0,8830.0,10100.0,5400.0,8000.0
2023-01-05 ,407.71,407.75,,,407.757229,72212.0,29444965.02,422.0,13900.0,,6300.0,8800.0,9100.0,6000.0
2023-01-05 ,407.75,407.75,407.7,407.7,407.705455,4400.0,1793904.0,32.0,,,,,,
2023-01-05 ,407.7,407.7,407.7,407.7,,,,,,,,,,
2023-01-05 ,407.51,407.51,,407.51,407.51,192869.0,78596046.19,806.0,248715.0,167283.0,144286.0,105840.0,124250.0,
2023-01-06 ,,406.0,406.0,406.0,406.0,119700.0,48598200.0,440.0,22900.0,27400.0,8900.0,12600.0,9100.0,12700.0
2023-01-06 ,405.3,407.4,404.88,406.52,405.814147,300465.0,121932947.74,1461.0,47500.0,80463.0,22900.0,29200.0,19500.0,41700.0
2023-01-06 ,406.57,409.37,406.57,407.88,408.032061,222626.0,90838545.66,985.0,,59839.0,45700.0,17700.0,23100.0,13800.0
2023-01-06 ,407.88,408.4,406.95,407.0,407.692496,208400.0,84963116.2,911.0,47900.0,12800.0,20000.0,36107.0,16993.0,22000.0
2023-01-06 ,406.95,407.61,,406.71,406.97599,,71834111.0,714.0,34893.0,61500.0,16207.0,13100.0,13800.0,17900.0
2023-01-06 ,406.7,406.7,404.51,404.88,405.484079,132400.0,53686092.0,673.0,28600.0,17900.0,9400.0,16000.0,12500.0,13700.0
2023-01-06 ,404.89,405.2,404.54,405.2,404.874595,97500.0,,598.0,16600.0,3500.0,9800.0,13400.0,14000.0,11300.0
2023-01-06 ,405.11,405.92,405.08,405.36,405.468906,70400.0,28545011.0,440.0,9100.0,3200.0,4300.0,11700.0,7400.0,11400.0
2023-01-06 ,,,404.91,404.91,405.731401,169900.0,68933765.0,749.0,52800.0,19300.0,16800.0,14500.0,19900.0,14600.0
2023-01-06 ,404.64,405.27,404.06,405.2,404.731488,127000.0,51400899.0,636.0,23500.0,24900.0,6900.0,11100.0,7000.0,9500.0
2023-01-06 ,405.27,405.27,405.0,405.07,,92900.0,37635042.0,435.0,,33000.0,8300.0,,9900.0,8300.0
2023-01-06 ,405.08,406.05,405.08,406.05,405.809935,,31003879.0,439.0,9400.0,3800.0,5600.0,11000.0,,10800.0
2023-01-06 ,406.0,408.24,406.0,408.24,407.29445,91900.0,37430360.0,454.0,3600.0,30800.0,10200.0,13900.0,9300.0,8300.0
2023-01-06 ,408.32,,406.51,407.2,407.695488,84000.0,34246421.0,525.0,3500.0,11600.0,6300.0,11600.0,14400.0,
2023-01-06 ,407.0,408.31,407.0,,,,34863302.0,441.0,16300.0,2000.0,,12100.0,9000.0,10100.0
2023-01-06 ,407.9,,406.51,406.91,407.581862,121900.0,49684229.0,,40000.0,16700.0,5000.0,16700.0,4800.0,11900.0
2023-01-06 ,407.0,,,406.0,406.725807,78700.0,32009321.0,420.0,15000.0,3000.0,7400.0,14000.0,8700.0,11700.0
2023-01-06 ,406.0,406.05,405.77,406.04,405.995698,76700.0,31139870.0,311.0,11900.0,15600.0,,6800.0,4000.0,9100.0
2023-01-06 ,406.28,406.99,406.27,406.5,406.483803,,25909684.1,,4500.0,,4000.0,8100.0,3900.0,9800.0
2023-01-06 ,406.66,407.55,406.66,407.54,407.024067,41343.0,,200.0,,13500.0,1700.0,7100.0,2700.0,4300.0
2023-01-06 ,,407.55,406.2,406.37,407.189209,56900.0,,319.0,15800.0,2000.0,7700.0,4900.0,4500.0,8300.0
2023-01-06 ,406.33,407.31,406.2,407.31,406.495644,52800.0,21462970.0,289.0,10100.0,5600.0,2200.0,6700.0,3300.0,8400.0
2023-01-06 ,407.46,407.55,406.5,407.28,407.282975,80000.0,,289.0,38600.0,10600.0,5700.0,7400.0,6500.0,5500.0
2023-01-06 ,,407.49,406.6,,407.209117,48652.0,19811537.97,255.0,3500.0,11300.0,1900.0,6600.0,3900.0,7900.0
2023-01-06 ,407.6,408.5,,408.5,407.976879,127664.0,52083960.23,448.0,8900.0,60707.0,7808.0,20100.0,8303.0,9838.0
2023-01-06 ,408.26,408.55,,408.5,408.264171,103346.0,42192469.04,463.0,23752.0,10700.0,19200.0,11100.0,,
2023-01-06 ,408.6,410.2,408.5,410.01,409.350743,223400.0,91448956.0,981.0,11400.0,70200.0,16300.0,30700.0,8400.0,22000.0
2023-01-06 ,,410.5,409.85,410.48,,177700.0,72862312.0,624.0,45000.0,37000.0,13000.0,14900.0,10900.0,
2023-01-06 ,410.5,412.98,410.5,412.8,411.783433,166900.0,68726655.0,795.0,38200.0,19800.0,,14500.0,14000.0,17200.0
2023-01-06 ,412.93,414.0,412.93,413.8,413.442249,345100.0,142678920.0,1157.0,121800.0,72100.0,,32200.0,13200.0,24900.0
2023-01-06 ,414.05,415.01,414.05,415.0,,311679.0,129263418.78,1308.0,109507.0,40500.0,30114.0,31300.0,12300.0,28893.0
2023-01-06 ,415.0,415.07,413.01,413.62,414.43402,392314.0,,1587.0,93328.0,71172.0,28800.0,55200.0,24500.0,54886.0
2023-01-06 ,,414.68,413.05,414.1,414.129438,193800.0,80258285.0,846.0,29200.0,71800.0,12800.0,19700.0,,
2023-01-06 ,413.86,415.28,413.86,,414.589255,194700.0,80720528.0,1058.0,14200.0,46800.0,,,16000.0,
2023-01-06 ,415.19,415.19,413.01,413.01,414.641249,175400.0,72728075.0,653.0,62300.0,40400.0,10800.0,18600.0,10400.0,
2023-01-06 ,,415.0,413.5,414.93,414.356221,113800.0,,,,30700.0,11900.0,22300.0,11200.0,
2023-01-06 ,414.98,414.98,414.0,414.9,414.416792,127514.0,52843942.86,551.0,,24328.0,,21314.0,9300.0,15500.0
2023-01-06 ,414.9,416.5,414.9,416.5,415.507566,242826.0,100896040.2,1008.0,21000.0,68600.0,15200.0,42500.0,7800.0,25500.0
2023-01-06 ,416.1,416.5,414.0,414.06,415.221901,112600.0,46753986.0,494.0,37200.0,13900.0,,17600.0,12500.0,9600.0
2023-01-06 ,414.57,414.68,414.05,414.68,414.459479,,39746664.0,381.0,8700.0,37000.0,14900.0,8400.0,11200.0,7800.0
2023-01-06 ,,415.0,414.07,414.07,414.438817,118350.0,49048834.0,457.0,29300.0,36350.0,14600.0,,15900.0,
2023-01-06 ,414.0,415.0,413.99,415.0,414.212043,188650.0,78141102.0,639.0,31550.0,59036.0,,12700.0,,8400.0
2023-01-06 ,415.0,415.0,414.9,414.99,414.931317,80800.0,33526450.44,405.0,1700.0,16600.0,10593.0,14407.0,9693.0,9200.0
2023-01-06 ,414.5,414.99,414.5,414.89,414.88348,78300.0,32485376.51,437.0,6000.0,13700.0,9500.0,14707.0,9193.0,9500.0
2023-01-06 ,414.9,415.68,414.9,415.6,415.33131,176023.0,73107863.24,,44127.0,47700.0,30300.0,17714.0,11500.0,9707.0
2023-01-06 ,415.6,415.6,415.07,415.36,415.426224,85000.0,35311229.0,391.0,5400.0,32200.0,5600.0,9200.0,9700.0,8800.0
2023-01-06 ,,415.28,414.5,414.54,414.96751,,30168138.0,320.0,9200.0,18000.0,6500.0,6800.0,6300.0,5600.0
2023-01-06 ,414.5,414.78,413.92,413.92,414.341564,,26227821.0,,13000.0,16000.0,9200.0,9400.0,11100.0,5600.0
2023-01-06 ,413.97,414.32,413.88,414.0,413.945174,63400.0,26244124.0,270.0,7800.0,6100.0,6400.0,9300.0,4200.0,6200.0
2023-01-06 ,,414.0,,413.13,413.678708,53400.0,22090443.0,295.0,6700.0,4700.0,6600.0,9700.0,5600.0,8600.0
2023-01-06 ,413.2,413.2,413.07,,,93100.0,38461010.0,486.0,24200.0,9500.0,10100.0,10500.0,7200.0,7400.0
2023-01-06 ,413.13,413.13,412.88,,412.968216,56600.0,23374001.0,357.0,,,5400.0,10100.0,5000.0,3900.0
2023-01-06 ,412.89,413.14,,413.14,412.989537,62600.0,25853145.0,411.0,,9500.0,7300.0,6300.0,8400.0,4800.0
2023-01-06 ,413.14,413.2,,412.4,412.974449,81600.0,33698715.0,468.0,15600.0,2300.0,12500.0,6100.0,14000.0,8900.0
2023-01-06 ,412.51,412.54,411.88,,412.118185,76634.0,31582264.96,456.0,1800.0,16500.0,8600.0,7200.0,7800.0,6700.0
2023-01-06 ,,412.63,412.0,412.63,412.115529,,27831398.03,388.0,4000.0,11600.0,7600.0,,13167.0,3366.0
2023-01-06 ,412.95,413.28,412.63,413.28,412.976308,47400.0,19575077.0,276.0,1400.0,15000.0,,2600.0,7300.0,3100.0
2023-01-06 ,413.3,414.2,413.3,413.84,413.793492,48400.0,20027605.0,324.0,5600.0,,5400.0,3600.0,,5100.0
2023-01-06 ,413.85,414.07,413.85,,413.939863,29200.0,12087044.0,240.0,1300.0,,1000.0,,5100.0,
2023-01-06 ,414.06,414.3,414.01,414.3,,37600.0,15572756.0,225.0,1700.0,7100.0,3600.0,3100.0,6000.0,1500.0
2023-01-06 ,414.29,414.64,,414.64,,32218.0,13351590.82,268.0,,6400.0,4000.0,2600.0,4700.0,4400.0
2023-01-06 ,414.6,414.64,,413.02,413.459322,54600.0,22574879.0,332.0,9300.0,3100.0,5100.0,6200.0,8800.0,8500.0
2023-01-06 ,413.04,413.84,413.03,413.75,413.365906,44700.0,18477456.0,243.0,4800.0,6100.0,1200.0,5600.0,7200.0,7000.0
2023-01-06 ,413.97,414.51,413.84,414.0,414.209892,36900.0,15284345.0,193.0,8300.0,4500.0,4400.0,2300.0,4200.0,3500.0
2023-01-06 ,414.2,,412.59,413.03,412.937003,29700.0,,197.0,4400.0,,1600.0,3200.0,5400.0,4700.0
2023-01-06 ,413.02,413.3,412.88,413.24,413.009961,25400.0,10490453.0,166.0,3000.0,,,4400.0,2400.0,5000.0
2023-01-06 ,413.22,414.5,413.22,414.31,414.163985,38900.0,16110979.0,234.0,,4000.0,,7500.0,,4700.0
2023-01-06 ,414.24,414.24,413.11,413.2,413.690927,31300.0,12948526.0,155.0,10300.0,1600.0,,1900.0,3200.0,2500.0
2023-01-06 ,413.3,413.89,413.18,413.88,413.296784,19900.0,,,,,2000.0,,3300.0,
2023-01-06 ,413.99,414.0,413.4,414.0,413.86256,20700.0,8566955.0,135.0,1800.0,2500.0,,4400.0,1800.0,3100.0
2023-01-06 ,414.0,414.01,413.3,413.44,413.79184,28800.0,11917205.0,182.0,3500.0,1400.0,2800.0,3200.0,4100.0,3100.0
2023-01-06 ,413.44,413.5,412.94,412.94,413.214943,26300.0,,171.0,3000.0,1600.0,,,3500.0,4200.0
2023-01-06 ,412.94,413.17,412.9,413.06,413.030242,24800.0,10243150.0,150.0,4000.0,,1500.0,2800.0,1500.0,4200.0
2023-01-06 ,413.26,414.0,413.11,414.0,413.514467,30000.0,12405434.0,126.0,,15900.0,1500.0,3700.0,1200.0,3200.0
2023-01-06 ,414.0,414.05,413.88,414.05,413.963291,31600.0,13081240.0,208.0,3300.0,,2200.0,5500.0,2800.0,6500.0
2023-01-06 ,414.04,414.6,414.04,414.6,414.321327,33900.0,14045493.0,211.0,,1700.0,2900.0,9500.0,4200.0,
2023-01-06 ,414.65,414.94,414.59,,,26900.0,11156479.0,183.0,,,4600.0,4100.0,4800.0,4000.0
2023-01-06 ,414.85,414.94,413.5,414.39,414.265996,51700.0,21417552.0,239.0,9566.0,6500.0,3700.0,12500.0,4900.0,4600.0
2023-01-06 ,,414.58,414.2,414.5,414.384457,23534.0,9752123.8,160.0,,2100.0,1700.0,,1500.0,4900.0
